code,country,prefix,city,latitude,longitude
AT20,AT,20,Großnondorf,48.6426540229885,16.01711436781609
AT21,AT,21,Garmanns,48.55617542857143,16.479954857142857
AT22,AT,22,Matzen-Raggendorf,48.386624210526314,16.718864210526316
AT23,AT,23,Leopoldsdorf,48.1207734375,16.392403125
AT24,AT,24,Sommerein,48.002835483870975,16.647944086021507
AT25,AT,25,Alland,47.992285567010306,16.11543917525773
AT26,AT,26,Burg-Vöstenhof,47.71244890510949,15.960954014598542
AT27,AT,27,Hohe Wand,47.830885555555554,16.050816666666666
AT28,AT,28,Edlitz,47.58747371134021,16.173201546391752
AT30,AT,30,Neulengbach,48.18217169117647,15.877520588235294
AT31,AT,31,St. Pölten,48.17713461538462,15.656088461538461
AT32,AT,32,Oberndorf an der Melk,48.064118322981365,15.268655279503104
AT33,AT,33,Steinakirchen am Forst,48.090021750663134,15.048018302387268
AT34,AT,34,Kleinschönbichl,48.35275654450262,15.930643979057592
AT35,AT,35,Gföhl,48.53118619246862,15.502826359832635
AT36,AT,36,Pöggstall,48.32711215880893,15.23114665012407
AT37,AT,37,Kühnring,48.64119645390071,15.77648014184397
AT38,AT,38,Thaya,48.85955253456221,15.279246082949308
AT39,AT,39,Zwettl-Niederösterreich,48.63115045045045,15.022972972972973
AT40,AT,40,Pupping,48.34308508158508,14.009696503496505
AT41,AT,41,Arnreit,48.517127599999995,14.014416933333333
